"","date","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield","Date","Open","High","Low","Close","Adj.Close","Volume","Date_prev","pre_close","Rise"
"425","26-Apr-16",4,1,4,0,0,9,3,2,2,0,4,0,0,0,1,7,2,1,2,6,2,0,0,1,0,1,4,0,3,0,4,0,2,0,1,0,0,0,0,0,1,2,8,0,2,2,0,1,0,1,0,0,0,0,0,0,0,3,0,5,0,2,0,0,1,1,3,2,5,3,0,1,2,1,0,1,1,1,1,0,0,0,1,0,0,3,0,2,2,1,2,0,0,0,"2016-04-27",17996.140625,18084.660156,17920.259766,18041.550781,18041.550781,109090000,"26-Apr-16",17990.320313,"True"
"426","26-Apr-17",0,1,7,12,0,5,4,1,0,1,2,3,0,0,5,0,0,10,7,0,2,4,1,1,0,4,1,5,0,0,1,5,5,0,2,7,1,0,0,3,3,0,5,1,0,0,0,2,2,7,0,0,2,0,0,0,2,1,0,14,0,0,0,0,2,2,12,3,1,0,0,0,0,3,3,0,2,5,0,1,0,0,1,3,0,0,0,0,0,0,1,0,2,0,"2017-04-27",20991.119141,21005.800781,20935.800781,20981.330078,20981.330078,305690000,"26-Apr-17",20975.089844,"True"
"427","26-Dec-16",0,0,0,2,0,2,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"2016-12-27",19943.460938,19980.240234,19939.800781,19945.039063,19945.039063,158540000,"26-Dec-16",19933.810547,"True"
"428","26-Dec-17",0,17,7,0,0,1,3,4,2,2,5,1,0,2,1,9,0,2,0,2,5,2,2,0,4,0,0,0,0,7,0,0,1,1,3,2,3,11,1,2,2,0,0,1,0,3,0,0,2,7,4,2,3,2,0,4,0,0,0,8,0,0,0,0,0,0,8,0,0,0,3,1,1,0,0,0,0,0,2,0,0,2,0,2,2,0,3,3,0,2,0,0,2,0,"2017-12-27",24766.519531,24789.519531,24731.679688,24774.300781,24774.300781,225890000,"26-Dec-17",24746.210938,"True"
"429","26-Feb-17",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-02-27",20808.710938,20851.330078,20774.759766,20837.439453,20837.439453,256540000,"26-Feb-17",20821.759766,"True"
"430","26-Jan-16",11,5,4,0,0,3,3,4,1,0,2,1,0,0,1,7,1,0,4,2,0,2,2,0,0,4,2,1,0,5,2,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,16,0,4,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,5,0,"2016-01-27",16168.740234,16235.030273,15878.299805,15944.459961,15944.459961,138350000,"26-Jan-16",16167.230469,"False"
"431","26-Jan-17",5,6,4,48,4,7,2,3,5,1,3,4,8,2,0,0,0,7,5,3,2,2,4,0,0,7,1,0,6,0,7,4,8,0,0,2,7,0,0,4,0,0,0,4,2,0,0,2,0,2,8,0,7,2,0,0,0,0,0,29,1,2,0,0,2,3,34,0,2,0,4,4,7,0,2,1,0,2,3,0,2,0,0,4,0,6,0,6,1,1,1,0,1,0,"2017-01-27",20103.359375,20115.970703,20072.640625,20093.779297,20093.779297,343130000,"26-Jan-17",20100.910156,"False"
"432","26-Jul-16",1,3,2,2,3,1,4,2,5,1,0,0,2,1,2,2,0,0,2,3,1,0,0,4,2,1,3,0,0,1,3,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,0,0,4,0,3,1,0,2,1,0,4,0,0,0,1,0,1,1,3,1,7,1,2,0,1,0,0,0,3,0,0,0,0,2,0,0,0,"2016-07-27",18473.269531,18542.390625,18430.939453,18472.169922,18472.169922,111370000,"26-Jul-16",18473.75,"False"
"433","26-Jul-17",53,18,15,11,4,26,3,6,5,20,7,7,2,4,5,4,7,1,14,10,9,16,3,2,2,9,4,1,5,6,4,6,1,8,2,7,12,0,8,9,1,2,0,1,0,0,2,2,1,0,7,2,2,0,0,0,0,0,5,96,12,0,4,2,2,0,12,1,5,0,0,5,1,3,1,0,5,0,2,3,3,2,1,3,24,0,2,1,6,2,1,0,12,3,"2017-07-27",21717.419922,21798.470703,21687.849609,21796.550781,21796.550781,407320000,"26-Jul-17",21711.009766,"True"
"434","26-Jun-17",23,13,10,7,7,16,1,4,4,8,15,0,4,6,1,4,10,0,0,2,10,9,1,0,9,1,6,0,8,0,6,4,3,11,1,6,8,2,6,13,2,0,0,0,0,2,4,2,2,2,5,0,5,0,0,5,3,4,1,39,7,2,0,8,2,3,7,7,1,0,3,2,0,1,0,1,0,2,1,4,1,2,1,0,0,1,0,5,4,0,1,0,0,6,"2017-06-27",21411.189453,21440.599609,21310.660156,21310.660156,21310.660156,292170000,"26-Jun-17",21409.550781,"False"
"435","26-Mar-17",0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-03-27",20488.349609,20578.460938,20412.800781,20550.980469,20550.980469,269380000,"26-Mar-17",20596.720703,"False"
"436","26-May-16",5,6,6,8,4,7,1,4,6,2,2,3,4,0,2,3,5,0,0,2,0,4,0,0,5,5,6,0,5,2,4,2,4,2,2,5,5,0,2,0,5,0,2,0,3,0,0,4,4,2,1,0,0,0,0,0,2,2,2,7,0,5,1,0,1,0,13,2,4,10,4,0,2,3,0,0,1,1,1,0,1,0,8,0,0,0,0,4,0,0,0,0,0,0,"2016-05-27",17826.849609,17873.220703,17824.730469,17873.220703,17873.220703,73190000,"26-May-16",17828.289063,"True"
"437","26-Nov-17",0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017-11-27",23552.859375,23638.919922,23545.019531,23580.779297,23580.779297,296320000,"26-Nov-17",23557.990234,"True"
"438","26-Oct-16",1,4,6,0,4,3,1,2,5,1,2,5,0,2,4,9,0,0,7,3,2,2,2,3,2,4,0,0,4,2,0,0,1,0,0,1,1,0,0,5,1,0,3,0,0,0,0,4,0,0,3,0,1,2,0,0,0,0,1,7,2,0,0,0,2,5,13,5,0,1,0,3,3,1,0,0,0,1,0,2,0,0,1,0,0,0,0,3,0,1,0,0,3,0,"2016-10-27",18234.810547,18253.199219,18149.199219,18169.679688,18169.679688,83530000,"26-Oct-16",18199.330078,"False"
"439","26-Oct-17",32,18,16,20,29,26,10,11,10,2,13,21,3,8,6,0,0,15,20,3,4,1,5,5,2,1,8,3,2,8,4,5,16,7,1,6,3,2,10,7,11,10,7,0,1,0,6,4,2,7,13,0,11,1,12,1,0,6,13,51,5,0,3,2,0,2,21,3,16,2,1,6,2,0,2,1,5,16,2,4,0,5,5,2,2,4,18,1,0,4,2,35,6,3,"2017-10-27",23419.160156,23449.400391,23353.160156,23434.189453,23434.189453,518870000,"26-Oct-17",23400.859375,"True"
"440","26-Sep-16",0,5,1,3,6,1,2,2,7,2,0,1,2,0,0,1,0,2,0,0,1,0,0,0,3,2,1,0,0,7,1,0,5,0,1,0,0,0,2,1,0,0,2,0,2,0,0,2,0,1,1,2,2,0,0,0,1,0,1,5,0,0,0,0,1,3,7,0,0,1,2,0,0,1,0,2,0,5,0,1,2,2,0,2,0,2,0,0,0,0,0,0,2,0,"2016-09-27",18099.210938,18238.099609,18052.160156,18228.300781,18228.300781,84130000,"26-Sep-16",18094.830078,"True"
"441","26-Sep-17",26,13,10,17,20,5,9,10,7,15,6,29,0,9,8,9,5,10,0,7,0,6,5,0,2,7,3,13,4,1,3,5,0,2,4,1,8,1,4,21,16,21,6,5,3,3,2,5,1,2,5,9,6,2,5,5,0,0,5,47,6,2,7,20,2,3,17,3,4,1,12,4,0,0,1,0,3,4,2,0,6,9,0,0,8,3,6,3,12,4,0,0,7,2,"2017-09-27",22330.929688,22371.099609,22254.929688,22340.710938,22340.710938,342900000,"26-Sep-17",22284.320313,"True"
"442","27-Apr-16",22,4,8,4,0,16,2,4,6,4,1,2,4,1,2,11,5,3,7,0,2,7,0,4,8,6,2,4,3,1,2,0,0,1,1,2,1,0,1,3,4,0,2,1,0,1,0,3,2,2,0,0,0,2,0,0,1,2,1,26,0,2,2,0,2,3,9,1,0,7,2,6,2,4,0,0,0,10,2,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,"2016-04-28",18023.880859,18035.730469,17796.550781,17830.759766,17830.759766,100920000,"27-Apr-16",18041.550781,"False"
"443","27-Apr-17",0,3,7,11,4,8,3,2,1,10,1,0,7,3,5,2,0,11,9,0,8,8,3,1,0,0,1,0,1,1,1,8,3,6,0,4,3,0,4,7,6,0,5,1,2,0,0,2,4,0,2,0,0,4,1,2,12,1,1,13,5,3,5,0,2,4,7,5,2,5,4,2,2,0,0,0,2,0,2,1,0,2,5,1,3,0,0,0,2,0,0,8,4,0,"2017-04-28",20987.390625,20987.759766,20926.75,20940.509766,20940.509766,329990000,"27-Apr-17",20981.330078,"False"
"444","27-Aug-17",0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,5,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2017-08-28",21832.5,21861.490234,21767.939453,21808.400391,21808.400391,218740000,"27-Aug-17",21813.669922,"False"
"445","27-Dec-16",0,2,11,3,2,3,1,2,0,5,6,4,0,4,12,0,0,0,0,0,1,0,0,1,2,2,1,0,2,1,1,0,2,2,0,0,6,0,2,0,0,0,3,2,3,0,0,1,1,3,3,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,3,0,0,0,1,1,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"2016-12-28",19964.310547,19981.109375,19827.310547,19833.679688,19833.679688,188350000,"27-Dec-16",19945.039063,"False"
"446","27-Dec-17",0,18,5,0,9,1,7,7,3,6,4,0,0,5,2,9,0,5,2,3,0,0,2,0,10,6,4,0,2,0,4,0,0,5,6,6,0,9,0,2,2,0,8,2,2,5,0,0,0,3,4,1,2,3,3,5,6,0,4,30,4,0,0,0,0,2,6,1,4,0,0,0,1,0,2,0,9,0,2,0,0,0,0,3,0,3,0,2,2,0,9,0,8,3,"2017-12-28",24807.210938,24839.230469,24797.130859,24837.509766,24837.509766,200960000,"27-Dec-17",24774.300781,"True"
"447","27-Feb-17",13,16,19,6,1,14,6,2,11,2,5,4,0,2,0,2,10,0,5,0,2,1,4,1,4,1,4,1,0,2,3,2,2,0,0,4,0,0,0,4,0,0,2,3,2,0,0,2,0,0,4,0,1,0,0,0,1,2,6,26,0,0,0,0,2,3,5,2,5,0,0,2,1,1,4,5,0,0,1,0,4,2,1,5,0,5,0,6,0,1,1,0,0,1,"2017-02-28",20833.880859,20841.240234,20781.210938,20812.240234,20812.240234,339210000,"27-Feb-17",20837.439453,"False"
"448","27-Jan-16",15,1,4,0,1,5,0,3,0,1,2,0,0,1,0,10,4,0,2,0,2,2,1,1,5,4,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,2,0,4,0,2,0,0,0,0,0,1,0,0,0,21,0,3,0,0,2,2,3,4,0,0,1,0,0,1,0,1,2,3,2,1,1,1,0,0,0,2,0,0,0,0,1,0,2,0,"2016-01-28",15960.280273,16102.139648,15863.719727,16069.639648,16069.639648,130120000,"27-Jan-16",15944.459961,"True"
"449","27-Jul-16",11,3,4,0,0,1,0,2,14,7,0,0,0,2,2,8,1,0,9,0,1,1,0,0,4,1,2,0,0,2,0,0,0,0,0,0,2,0,2,0,6,0,0,0,1,0,0,2,2,0,4,0,0,0,0,0,0,2,0,17,0,0,0,0,2,0,8,0,6,2,0,0,0,0,1,0,0,5,1,0,1,0,2,0,0,0,0,3,1,2,0,0,1,0,"2016-07-28",18461.009766,18483.259766,18368.820313,18456.349609,18456.349609,85750000,"27-Jul-16",18472.169922,"False"
"450","27-Jul-17",13,6,12,9,18,10,9,12,7,4,3,4,8,10,2,6,0,2,24,10,9,11,3,12,1,0,6,0,8,3,5,10,4,10,4,0,7,0,1,7,4,0,8,3,0,0,0,1,3,0,9,2,0,2,0,0,9,0,3,39,0,2,2,0,1,0,14,4,8,2,5,1,2,0,1,0,0,8,1,0,2,0,2,4,0,1,0,0,6,0,0,0,5,0,"2017-07-28",21787.509766,21841.179688,21756.119141,21830.310547,21830.310547,285630000,"27-Jul-17",21796.550781,"True"
"451","27-Jun-16",0,7,7,1,5,2,0,5,2,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,6,0,0,2,4,0,2,1,2,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,2,0,1,2,4,1,0,0,0,0,1,2,3,1,0,0,2,1,0,1,0,0,1,2,0,0,0,0,1,0,1,0,"2016-06-28",17190.509766,17409.720703,17190.509766,17409.720703,17409.720703,112190000,"27-Jun-16",17140.240234,"True"
"452","27-Jun-17",16,10,3,16,33,12,1,3,4,3,4,15,0,2,1,0,4,4,1,3,2,11,2,13,2,4,0,1,5,1,0,1,9,6,1,6,5,0,0,16,6,19,13,0,4,3,12,2,5,0,17,0,2,12,0,3,15,2,3,24,2,4,2,2,1,2,26,3,1,5,1,12,0,1,1,0,0,0,1,8,2,2,2,3,5,0,7,2,5,0,3,17,5,0,"2017-06-28",21372.359375,21478.75,21372.359375,21454.609375,21454.609375,271510000,"27-Jun-17",21310.660156,"True"
"453","27-Mar-17",8,7,11,6,12,0,1,4,2,3,4,6,0,2,3,1,0,3,4,5,0,2,0,0,3,8,0,3,4,4,0,0,0,0,6,0,0,1,0,2,2,0,3,2,2,1,0,2,0,0,2,0,0,0,0,0,0,3,0,27,7,0,2,0,2,0,15,0,0,1,0,4,0,5,1,4,3,0,2,1,0,2,0,1,0,4,0,2,3,2,0,11,0,0,"2017-03-28",20542.140625,20735.609375,20520.099609,20701.5,20701.5,299670000,"27-Mar-17",20550.980469,"True"
"454","27-Nov-16",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-11-28",19122.140625,19138.720703,19072.25,19097.900391,19097.900391,88460000,"27-Nov-16",19152.140625,"False"
"455","27-Nov-17",27,13,28,9,4,7,6,0,3,11,0,2,0,1,3,0,0,10,0,4,0,1,2,1,4,1,11,13,3,5,11,7,1,0,0,4,0,14,2,10,1,0,0,3,4,2,1,0,2,1,2,5,0,0,0,6,0,7,0,42,0,1,1,8,0,8,9,0,0,0,0,1,7,1,0,3,3,0,3,0,1,5,1,0,1,3,11,0,0,0,0,0,16,3,"2017-11-28",23625.189453,23849.609375,23617.109375,23836.710938,23836.710938,319240000,"27-Nov-17",23580.779297,"True"
"456","27-Oct-16",0,3,3,2,0,0,3,3,4,4,7,11,2,2,1,4,0,0,10,0,4,0,1,2,2,1,4,2,1,0,2,1,2,4,2,3,0,0,0,2,0,0,3,1,0,0,0,1,2,0,0,0,6,0,0,0,2,0,1,9,0,1,1,0,1,2,7,3,4,0,0,1,0,1,1,1,0,3,0,1,1,2,1,1,2,1,0,0,0,2,0,0,4,0,"2016-10-28",18193.789063,18257.060547,18094.970703,18161.189453,18161.189453,107850000,"27-Oct-16",18169.679688,"False"
"457","27-Sep-16",7,2,4,4,4,5,7,0,6,1,0,0,2,0,7,0,0,2,0,0,3,2,0,0,0,1,2,0,0,1,0,0,2,0,2,0,1,0,0,3,0,4,0,1,2,0,0,2,0,2,0,2,2,4,0,0,0,0,0,10,0,0,0,0,2,1,3,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,"2016-09-28",18240.220703,18349.859375,18179.339844,18339.240234,18339.240234,97650000,"27-Sep-16",18228.300781,"True"
"458","27-Sep-17",8,19,12,14,12,20,5,21,9,11,8,18,4,3,11,5,5,19,0,2,9,2,3,3,4,10,4,12,13,3,4,12,1,6,2,5,10,0,9,12,1,4,0,1,2,8,3,2,8,6,3,6,3,5,3,4,0,2,1,51,0,1,6,0,2,8,22,0,0,2,0,4,4,1,1,2,15,0,2,0,2,0,5,1,1,8,0,2,3,0,3,0,6,0,"2017-09-28",22306.830078,22394.740234,22288.970703,22381.199219,22381.199219,263010000,"27-Sep-17",22340.710938,"True"
"459","28-Apr-16",5,0,4,0,2,1,3,1,4,2,0,1,2,2,2,1,0,0,6,1,0,1,0,2,0,3,1,2,1,0,1,0,0,4,2,0,0,0,1,6,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,14,0,0,1,0,1,0,4,2,2,0,0,0,1,1,0,0,2,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,"2016-04-29",17813.089844,17814.830078,17651.980469,17773.640625,17773.640625,136670000,"28-Apr-16",17830.759766,"False"
"460","28-Aug-16",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-08-29",18421.289063,18523.089844,18419.919922,18502.990234,18502.990234,64480000,"28-Aug-16",18395.400391,"True"
"461","28-Aug-17",0,8,14,11,11,4,6,4,9,7,12,4,1,3,13,3,0,0,0,2,4,0,1,0,3,6,8,0,3,1,6,0,0,6,3,1,8,0,4,0,0,11,0,3,6,0,5,4,0,4,3,0,0,2,3,1,0,3,2,10,1,4,0,0,2,0,8,3,1,0,3,2,3,1,0,1,2,0,2,0,0,0,0,5,0,4,2,0,3,3,1,5,5,4,"2017-08-29",21718,21879.220703,21673.580078,21865.369141,21865.369141,227340000,"28-Aug-17",21808.400391,"True"
"462","28-Dec-16",4,5,3,13,2,4,7,0,2,8,5,1,0,1,3,1,0,0,0,0,0,1,0,7,0,0,1,5,5,0,1,0,1,4,5,0,5,0,7,7,0,0,1,6,2,0,0,2,2,0,0,3,2,0,0,0,0,0,2,25,5,1,0,0,2,3,16,0,0,0,0,9,2,0,4,0,2,0,1,2,0,1,0,0,0,2,0,0,0,0,2,0,3,3,"2016-12-29",19835.460938,19878.439453,19788.939453,19819.779297,19819.779297,172040000,"28-Dec-16",19833.679688,"False"
"463","28-Dec-17",2,6,8,2,4,5,14,4,2,3,4,1,3,3,4,5,0,0,0,1,3,1,15,1,6,5,1,0,3,3,1,0,1,1,1,5,1,7,0,3,8,0,0,0,2,3,1,0,1,2,6,6,1,1,0,5,0,6,0,22,0,2,0,5,0,4,6,1,3,3,0,1,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,1,0,2,0,5,3,"2017-12-29",24849.630859,24871.660156,24719.220703,24719.220703,24719.220703,270760000,"28-Dec-17",24837.509766,"False"
"464","28-Feb-17",13,6,2,17,9,11,7,3,17,0,5,5,4,2,3,3,1,0,7,3,1,0,5,5,1,5,0,4,1,1,4,11,2,0,6,3,2,0,0,3,1,0,2,2,6,0,4,5,3,0,0,0,0,3,0,0,0,0,1,14,2,1,0,0,2,2,7,2,5,0,0,0,1,0,0,0,5,0,0,0,1,3,2,0,0,2,0,1,1,7,2,0,3,0,"2017-03-01",20957.289063,21169.109375,20957.289063,21115.550781,21115.550781,392820000,"28-Feb-17",20812.240234,"True"
"465","28-Jan-16",10,1,4,0,1,6,1,5,3,1,5,2,0,1,0,0,0,0,5,0,1,4,0,2,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,11,0,2,0,0,3,0,4,1,2,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,"2016-01-29",16090.259766,16466.300781,16090.259766,16466.300781,16466.300781,217940000,"28-Jan-16",16069.639648,"True"
"466","28-Jan-18",3,0,4,3,2,8,4,0,0,0,0,1,0,1,0,0,3,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,6,0,0,0,0,0,3,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2018-01-29",26584.279297,26608.900391,26435.339844,26439.480469,26439.480469,421000000,"28-Jan-18",26616.710938,"False"
"467","28-Jul-16",9,8,6,1,3,5,2,3,4,4,3,7,4,3,2,0,5,0,12,0,3,7,0,5,1,3,2,0,6,0,1,2,0,4,1,3,0,0,0,1,1,0,1,0,3,0,0,1,5,2,3,1,0,0,0,2,0,0,0,17,0,2,4,0,1,4,11,4,2,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,"2016-07-29",18442.519531,18466.550781,18371.119141,18432.240234,18432.240234,111550000,"28-Jul-16",18456.349609,"False"
"468","28-Jun-16",0,2,2,0,1,0,0,2,5,2,0,5,2,3,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,0,1,0,0,4,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"2016-06-29",17456.019531,17704.509766,17456.019531,17694.679688,17694.679688,106380000,"28-Jun-16",17409.720703,"True"
"469","28-Jun-17",6,14,10,8,28,18,6,4,3,3,2,4,0,5,0,9,2,2,0,4,11,4,6,13,2,7,1,8,3,3,1,3,6,5,1,4,7,4,0,11,3,5,0,1,0,3,9,2,5,0,2,0,3,3,0,4,6,0,3,25,2,2,2,1,2,4,11,3,0,2,3,1,0,3,0,2,0,0,1,14,0,1,0,1,1,4,0,4,2,3,0,9,2,0,"2017-06-29",21487.380859,21487.380859,21197.080078,21287.029297,21287.029297,336750000,"28-Jun-17",21454.609375,"False"
"470","28-Mar-16",3,5,2,0,0,3,2,0,0,3,0,2,0,1,0,2,0,0,0,0,0,3,4,0,1,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,"2016-03-29",17512.580078,17642.810547,17434.269531,17633.109375,17633.109375,86160000,"28-Mar-16",17535.390625,"True"
"471","28-Mar-17",11,5,7,14,5,14,0,3,1,2,8,0,1,4,10,0,7,3,3,4,2,2,6,5,1,3,3,0,0,2,3,3,1,0,0,0,0,0,4,1,1,0,2,0,2,1,0,3,2,0,0,4,1,5,0,2,0,2,0,19,0,1,3,0,3,0,10,5,2,0,0,3,0,0,1,0,0,2,1,0,1,0,4,2,1,0,0,0,0,1,2,0,0,0,"2017-03-29",20675.75,20684.730469,20625.029297,20659.320313,20659.320313,238320000,"28-Mar-17",20701.5,"False"
"472","28-Nov-16",0,11,6,17,2,10,2,7,1,1,3,2,4,3,5,2,5,0,0,0,2,0,0,2,6,4,0,2,1,1,0,0,0,2,1,0,0,0,5,0,2,2,0,7,0,0,0,2,1,0,1,1,2,0,0,2,0,1,2,5,0,0,0,0,1,0,6,1,0,0,0,2,3,4,0,0,0,0,0,2,0,4,3,0,0,3,0,7,0,1,4,0,5,2,"2016-11-29",19064.070313,19144.400391,19062.220703,19121.599609,19121.599609,81510000,"28-Nov-16",19097.900391,"True"
"473","28-Nov-17",35,25,8,4,26,13,11,15,3,8,8,7,3,7,14,0,6,19,0,5,0,6,1,1,2,6,1,24,7,13,1,4,11,4,3,0,10,10,2,2,2,6,3,4,2,0,0,0,0,1,5,2,3,0,0,1,1,4,10,54,6,0,1,0,0,6,18,3,0,0,0,8,0,3,7,6,3,0,2,7,4,1,2,0,8,8,8,1,10,0,2,0,9,3,"2017-11-29",23883.259766,23959.759766,23872.589844,23940.679688,23940.679688,401410000,"28-Nov-17",23836.710938,"True"
"474","28-Sep-16",4,2,4,2,0,1,2,4,1,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,13,0,2,0,2,1,1,12,1,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,3,0,0,4,0,"2016-09-29",18322.880859,18366.230469,18091.640625,18143.449219,18143.449219,95880000,"28-Sep-16",18339.240234,"False"
"475","28-Sep-17",6,11,9,20,20,9,4,2,13,9,8,4,3,5,1,8,0,31,8,7,5,4,8,11,4,7,0,0,1,9,0,19,1,6,1,8,17,5,2,12,0,0,6,4,2,5,4,2,3,11,2,5,1,3,4,4,4,6,1,25,0,0,3,1,2,8,22,0,2,8,0,3,0,1,0,0,1,6,7,0,7,0,1,2,3,2,3,2,2,3,4,0,12,0,"2017-09-29",22358.470703,22405.630859,22332.960938,22405.089844,22405.089844,274790000,"28-Sep-17",22381.199219,"True"
"476","29-Aug-16",14,8,8,1,3,14,2,4,3,0,1,0,2,2,4,0,11,0,0,2,2,1,0,0,5,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,7,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,17,0,1,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,"2016-08-30",18491.279297,18514.289063,18408.519531,18454.300781,18454.300781,68920000,"29-Aug-16",18502.990234,"False"
