,Date,Open,High,Low,Close,Adj Close,Volume,Date_prev,pre_close,new
480,2017-11-30,24013.800781,24327.820313,24013.800781,24272.349609,24272.349609,488200000,2017-11-29,24231.589844,False
481,2017-12-01,24305.400391,24322.060547,23921.900391,24231.589844,24231.589844,417910000,2017-11-30,24290.050781,True
482,2017-12-04,24424.109375,24534.039063,24288.189453,24290.050781,24290.050781,424250000,2017-12-03,24180.640625,False
483,2017-12-05,24335.009766,24349.740234,24155.279297,24180.640625,24180.640625,371190000,2017-12-04,24140.910156,False
484,2017-12-06,24171.900391,24229.349609,24134.490234,24140.910156,24140.910156,312720000,2017-12-05,24211.480469,True
485,2017-12-07,24116.599609,24262.880859,24101.240234,24211.480469,24211.480469,319060000,2017-12-06,24329.160156,True
486,2017-12-08,24263.259766,24330.119141,24225.5,24329.160156,24329.160156,293590000,2017-12-07,24386.029297,True
487,2017-12-11,24338.109375,24389.720703,24314.740234,24386.029297,24386.029297,300580000,2017-12-10,24504.800781,True
488,2017-12-12,24452.960938,24552.970703,24443.830078,24504.800781,24504.800781,342220000,2017-12-11,24585.429688,True
489,2017-12-13,24525.189453,24666.019531,24518.300781,24585.429688,24585.429688,325280000,2017-12-12,24508.660156,False
490,2017-12-14,24631.009766,24672.480469,24508.660156,24508.660156,24508.660156,314780000,2017-12-13,24651.740234,True
491,2017-12-15,24585.710938,24688.619141,24584.439453,24651.740234,24651.740234,635740000,2017-12-14,24792.199219,True
492,2017-12-18,24739.560547,24876.070313,24739.560547,24792.199219,24792.199219,354880000,2017-12-17,24754.75,False
493,2017-12-19,24834.380859,24850.109375,24715.599609,24754.75,24754.75,335330000,2017-12-18,24726.650391,False
494,2017-12-20,24838.089844,24852.439453,24697.109375,24726.650391,24726.650391,341790000,2017-12-19,24782.289063,True
495,2017-12-21,24778.259766,24850.910156,24766.269531,24782.289063,24782.289063,339530000,2017-12-20,24754.060547,False
496,2017-12-22,24764.039063,24784.150391,24717.509766,24754.060547,24754.060547,255140000,2017-12-21,24746.210938,False
497,2017-12-26,24715.839844,24778.130859,24708.419922,24746.210938,24746.210938,208290000,2017-12-25,24774.300781,True
498,2017-12-27,24766.519531,24789.519531,24731.679688,24774.300781,24774.300781,225890000,2017-12-26,24837.509766,True
499,2017-12-28,24807.210938,24839.230469,24797.130859,24837.509766,24837.509766,200960000,2017-12-27,24719.220703,False
500,2017-12-29,24849.630859,24871.660156,24719.220703,24719.220703,24719.220703,270760000,2017-12-28,24824.009766,True
501,2018-01-02,24809.349609,24864.189453,24741.699219,24824.009766,24824.009766,341130000,2018-01-01,24922.679688,True
502,2018-01-03,24850.449219,24941.919922,24825.550781,24922.679688,24922.679688,456790000,2018-01-02,25075.130859,True
503,2018-01-04,24964.859375,25105.960938,24963.269531,25075.130859,25075.130859,403280000,2018-01-03,25295.869141,True
504,2018-01-05,25114.919922,25299.789063,25112.009766,25295.869141,25295.869141,358020000,2018-01-04,25283.0,False
505,2018-01-08,25308.400391,25311.990234,25235.410156,25283.0,25283.0,341390000,2018-01-07,25385.800781,True
506,2018-01-09,25312.050781,25439.779297,25308.410156,25385.800781,25385.800781,333490000,2018-01-08,25369.130859,False
507,2018-01-10,25348.130859,25404.919922,25256.990234,25369.130859,25369.130859,341470000,2018-01-09,25574.730469,True
508,2018-01-11,25398.599609,25575.419922,25396.189453,25574.730469,25574.730469,346830000,2018-01-10,25803.189453,True
509,2018-01-12,25638.390625,25810.429688,25633.080078,25803.189453,25803.189453,376390000,2018-01-11,25792.859375,False
510,2018-01-16,25987.619141,26086.119141,25702.990234,25792.859375,25792.859375,606520000,2018-01-15,26115.650391,True
511,2018-01-17,25910.779297,26130.449219,25865.019531,26115.650391,26115.650391,522720000,2018-01-16,26017.810547,False
512,2018-01-18,26149.550781,26153.419922,25947.320313,26017.810547,26017.810547,492780000,2018-01-17,26071.720703,True
513,2018-01-19,25987.349609,26071.720703,25942.830078,26071.720703,26071.720703,585000000,2018-01-18,26214.599609,True
514,2018-01-22,26025.320313,26215.230469,25974.650391,26214.599609,26214.599609,431200000,2018-01-21,26210.810547,False
515,2018-01-23,26214.869141,26246.189453,26143.900391,26210.810547,26210.810547,433490000,2018-01-22,26252.119141,True
516,2018-01-24,26282.070313,26392.800781,26106.939453,26252.119141,26252.119141,518790000,2018-01-23,26392.789063,True
517,2018-01-25,26313.060547,26458.25,26259.720703,26392.789063,26392.789063,401390000,2018-01-24,26616.710938,True
518,2018-01-26,26466.740234,26616.710938,26425.349609,26616.710938,26616.710938,477780000,2018-01-25,26439.480469,False
519,2018-01-29,26584.279297,26608.900391,26435.339844,26439.480469,26439.480469,421000000,2018-01-28,26076.890625,False
520,2018-01-30,26198.449219,26256.990234,26028.419922,26076.890625,26076.890625,448330000,2018-01-29,26149.390625,True
521,2018-01-31,26268.169922,26338.029297,26050.980469,26149.390625,26149.390625,479130000,2018-01-30,26186.710938,True
522,2018-02-01,26083.039063,26306.699219,26014.439453,26186.710938,26186.710938,410620000,2018-01-31,25520.960938,False
523,2018-02-02,26061.789063,26061.789063,25490.660156,25520.960938,25520.960938,522880000,2018-02-01,24345.75,False
524,2018-02-05,25337.869141,25520.529297,23923.880859,24345.75,24345.75,714450000,2018-02-04,24912.769531,True
525,2018-02-06,24085.169922,24946.230469,23778.740234,24912.769531,24912.769531,823940000,2018-02-05,0.0,False
