"","date","PRON","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield"
"68"," 2 March 2017",14,10,6,9,4,3,14,0,6,10,2,3,4,2,3,4,0,8,2,3,0,0,0,2,1,3,1,2,3,1,6,2,2,0,0,4,0,0,0,4,4,3,0,0,2,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,17,0,1,0,0,1,0,10,0,0,1,0,4,0,0,1,0,0,1,3,0,0,0,2,0,1,2,0,4,2,3,4,0,0,1
"69"," 2 May 2014",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"70"," 2 May 2016",22,4,7,3,4,5,5,2,0,3,2,0,0,1,2,4,4,1,1,5,4,0,0,2,0,2,0,3,6,0,0,3,5,1,0,2,2,8,0,0,3,3,2,4,0,4,0,2,4,2,0,1,4,1,0,0,1,0,2,0,7,0,0,0,0,4,2,8,6,0,0,0,3,0,0,1,2,0,0,0,0,4,0,4,2,0,6,0,0,0,3,1,4,3,0
"71"," 2 May 2017",37,10,12,13,24,11,10,5,4,8,10,3,5,12,11,2,16,7,4,3,1,2,0,2,2,6,5,1,8,2,5,1,5,2,3,2,0,4,1,5,7,2,0,6,2,0,8,0,2,0,2,1,0,1,0,0,0,4,6,2,24,9,0,12,0,2,7,14,3,1,6,0,3,1,1,2,1,2,1,1,0,2,2,0,2,7,3,0,0,0,2,0,0,2,0
"72"," 2 Nov 2015",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73"," 2 Nov 2016",23,8,3,9,8,1,11,2,2,11,1,1,0,6,1,4,1,4,0,5,0,6,5,0,5,4,3,1,0,0,3,1,0,2,0,5,4,4,0,0,10,0,0,6,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,1,28,0,2,0,1,2,0,12,3,0,0,1,2,0,2,2,0,2,0,2,0,1,0,4,0,3,0,0,3,1,2,0,0,1,0
"74"," 2 Nov 2017",64,81,18,24,38,54,48,16,15,11,23,16,9,6,7,7,11,28,25,4,11,2,21,6,4,3,1,13,3,9,5,12,11,16,3,7,1,2,16,5,19,5,8,13,3,2,9,11,7,0,2,4,0,4,4,12,1,3,6,6,107,10,2,1,4,0,0,19,5,2,4,3,9,2,0,4,1,2,1,4,10,1,7,0,0,2,6,51,5,11,3,5,0,9,7
"75"," 2 Oct 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76"," 2 Oct 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77"," 2 Oct 2016",4,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"78"," 2 Oct 2017",9,13,14,6,1,7,20,2,6,2,3,7,12,0,1,4,2,5,2,0,5,1,6,0,0,3,0,1,0,0,7,1,14,1,3,0,1,4,3,4,4,9,0,0,1,1,9,4,3,3,0,9,9,4,1,7,2,3,7,0,27,0,1,0,0,1,2,8,3,0,8,7,5,0,0,2,2,3,0,3,0,0,0,0,4,0,4,2,1,0,1,3,0,2,2
"79"," 2 Sept 2014",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80"," 2 Sept 2015",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81"," 2 Sept 2016",10,9,4,7,4,1,14,7,4,9,4,0,0,30,0,4,0,17,0,0,1,25,2,0,0,0,9,4,0,3,1,3,0,8,2,2,0,2,0,0,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,13,0,0,4,0,1,0,9,2,0,2,1,3,1,3,4,2,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,3,0
"82"," 2 Sept 2017",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83"," 3 April 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84"," 3 April 2016",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85"," 3 April 2017",26,9,3,3,7,4,4,4,2,5,9,2,1,2,0,5,0,1,4,2,1,0,0,2,0,2,4,1,6,7,2,1,4,3,1,2,4,2,0,3,1,2,0,1,1,1,0,2,3,0,3,0,0,2,1,0,5,3,0,0,21,0,1,0,5,3,2,8,0,1,0,0,2,1,0,1,1,0,0,2,0,1,2,6,0,0,2,0,0,0,0,1,2,0,0
"86"," 3 Aug 2015",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87"," 3 Aug 2016",13,1,4,2,3,2,2,0,2,10,1,0,0,5,2,0,2,0,0,8,2,1,0,0,2,3,1,2,2,0,3,0,0,0,0,2,5,0,2,0,8,0,0,1,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,1,5,2,2,0,0,2,1,7,2,4,0,0,4,0,0,1,2,0,2,1,0,1,0,0,2,0,6,0,0,2,1,0,0,2,0
"88"," 3 Aug 2017",34,10,14,14,24,20,19,12,14,1,4,10,9,7,12,4,4,6,3,3,10,2,0,0,6,0,6,0,6,0,0,4,10,3,8,8,1,2,6,3,4,2,0,10,6,5,0,3,1,0,7,5,2,2,4,0,1,4,0,1,32,8,1,5,2,1,3,17,8,5,0,1,0,7,0,6,1,0,3,1,5,8,0,0,1,2,6,0,0,0,0,0,5,8,0
"89"," 3 Dec 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90"," 3 Dec 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91"," 3 Dec 2016",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92"," 3 Dec 2017",5,0,4,2,1,1,1,0,0,0,0,0,0,3,0,1,0,0,6,0,0,4,0,0,0,0,0,6,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,3,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"93"," 3 Feb 2014",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94"," 3 Feb 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95"," 3 Feb 2016",5,2,5,5,0,4,7,0,2,0,0,4,4,4,1,4,0,1,0,0,1,1,0,1,1,0,2,4,0,0,2,5,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,8,0,3,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,4,0,1,1,0,0,0,0,0,0,1,0
"96"," 3 Feb 2017",6,8,9,8,31,4,15,2,2,7,2,12,4,19,1,4,0,6,4,3,4,8,2,2,15,3,1,2,0,5,0,2,1,0,2,4,0,2,0,5,11,0,0,3,5,1,0,0,2,1,6,1,4,1,3,0,0,0,2,1,14,0,1,2,1,2,0,9,0,1,4,0,2,1,0,0,5,6,1,0,0,3,3,2,1,1,10,0,0,1,0,5,0,6,0
"97"," 3 Feb 2018",9,9,0,5,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,2,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"98"," 3 Jan 2014",3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"99"," 3 Jan 2017",8,0,5,1,21,5,10,4,7,0,4,15,1,1,2,4,0,0,3,0,1,0,1,4,0,1,1,1,0,2,1,1,1,0,0,0,0,5,0,4,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,1,0,3,7,1,0,0,0,4,1,0,0,0,0,2,1,0,0,0,2,2,2,0,1,0,0,0,0,0,0
"100"," 3 Jan 2018",35,32,7,11,5,3,4,17,3,12,6,6,12,0,1,2,6,2,10,0,6,12,0,4,1,0,8,3,5,4,7,3,0,0,9,2,0,0,1,3,0,5,3,0,15,5,6,2,2,2,10,0,2,2,11,2,2,5,0,4,50,2,2,1,3,0,3,19,4,0,7,0,1,0,0,2,0,1,1,2,2,1,2,5,2,1,1,0,0,2,0,2,0,2,6
"101"," 3 July 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102"," 3 July 2016",4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103"," 3 July 2017",38,15,5,11,8,14,10,3,0,1,1,7,5,0,6,5,0,5,0,0,3,5,2,0,4,6,3,1,2,6,7,1,0,6,3,3,2,2,1,0,3,10,0,9,0,3,0,7,4,5,1,0,1,1,0,0,5,0,3,2,39,2,3,5,0,2,0,14,0,1,2,1,1,2,0,0,3,2,0,0,5,0,2,0,1,0,3,0,4,2,0,0,0,1,0
"104"," 3 June 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105"," 3 June 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106"," 3 June 2016",10,13,9,0,0,1,14,3,0,13,6,0,5,26,0,1,0,10,0,2,2,16,3,3,5,1,4,1,4,2,1,1,3,1,2,1,0,0,0,0,3,2,2,0,1,0,0,0,2,0,2,0,0,0,2,0,2,2,1,0,17,2,0,2,0,2,2,6,0,4,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,5,0
"107"," 3 June 2017",6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108"," 3 March 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109"," 3 March 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110"," 3 March 2016",12,4,4,9,2,4,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,9,0,0,0,2,6,2,0,1,3,0,1,3,0,2,1,0,2,0,2,3,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,4,5,0,2,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,2,3,0,0,0,0,0,0,4,0
"111"," 3 March 2017",11,22,12,6,13,2,35,7,7,5,6,5,1,0,2,2,1,21,1,0,0,0,0,3,1,0,3,2,1,1,3,2,4,0,0,2,0,3,0,2,6,0,15,0,1,0,0,0,6,0,0,5,0,1,4,0,0,0,7,0,24,13,0,0,0,2,1,7,9,0,0,0,0,7,0,0,0,2,0,0,0,1,2,1,4,0,4,4,0,5,3,2,0,8,5
"112"," 3 May 2016",18,2,3,5,1,6,8,2,4,5,2,3,3,7,2,1,10,2,2,5,2,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,2,4,4,6,0,0,0,0,0,0,0,2,0,8,0,2,0,0,2,0,4,4,2,0,0,0,3,0,0,2,0,2,2,0,4,1,0,3,0,4,0,5,0,0,0,0,1,1
"113"," 3 May 2017",35,35,10,14,8,7,20,14,8,2,17,5,10,6,8,6,17,10,1,14,1,8,12,6,12,5,2,7,1,2,4,4,2,0,2,1,3,5,0,2,16,5,0,9,8,5,9,4,6,6,0,4,0,0,6,0,4,3,0,1,68,0,2,2,0,2,4,14,2,2,0,4,2,0,0,3,1,0,0,1,1,0,0,0,6,8,3,0,7,0,1,4,0,5,0
"114"," 3 Nov 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115"," 3 Nov 2015",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116"," 3 Nov 2016",4,1,5,4,3,2,2,0,4,14,2,2,2,4,4,3,0,0,0,4,4,0,13,0,6,2,0,1,0,1,3,1,1,2,0,3,2,0,0,1,6,0,0,4,0,0,0,0,2,0,2,1,2,3,0,0,0,0,0,4,4,1,3,0,0,2,0,5,1,5,0,0,1,0,0,0,0,1,1,1,2,0,1,4,2,0,1,0,2,0,0,2,0,1,3
"117"," 3 Nov 2017",63,44,10,13,14,9,32,4,15,3,18,7,4,40,2,12,11,17,13,7,7,10,3,6,1,1,3,6,18,3,3,6,3,2,0,1,5,6,7,0,4,9,5,6,0,2,17,2,0,2,7,3,6,1,1,1,2,0,4,0,72,8,1,0,4,0,3,12,0,2,2,5,1,4,0,0,0,4,7,0,2,4,1,0,2,0,0,5,1,6,0,0,0,11,4
"118"," 3 Oct 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119"," 3 Oct 2016",1,5,6,2,3,6,6,1,2,4,5,2,0,0,0,4,3,0,2,0,1,0,2,0,0,2,5,0,0,1,2,0,4,2,0,0,4,1,0,1,2,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,15,1,0,0,0,2,2,6,0,0,0,0,0,2,2,1,0,0,0,1,0,3,2,2,2,2,0,0,0,2,0,0,0,2,0
"120"," 3 Oct 2017",88,14,20,14,4,26,14,8,12,5,17,8,66,3,3,6,4,2,11,0,8,7,11,2,0,3,2,1,3,10,9,1,0,11,8,3,3,8,6,4,15,6,11,4,5,0,3,4,6,11,3,8,8,0,2,7,1,5,2,0,43,0,2,2,0,5,7,10,0,0,8,8,0,0,1,8,3,4,3,2,3,10,0,0,2,6,7,3,0,9,1,0,4,15,3
"121"," 3 Sept 2014",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122"," 3 Sept 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"123"," 3 Sept 2016",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124"," 3 Sept 2017",3,0,2,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0
"125"," 4 April 2014",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126"," 4 April 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127"," 4 April 2016",1,3,0,4,0,5,2,2,3,0,0,0,0,2,0,3,0,1,0,0,0,0,1,1,0,1,0,1,2,1,1,3,0,5,1,0,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"128"," 4 April 2017",18,5,3,3,14,11,7,3,2,7,0,0,6,0,2,2,2,0,1,0,4,2,1,4,0,2,8,2,0,0,1,2,1,2,1,6,6,1,0,0,4,0,0,4,4,3,1,0,2,3,0,2,5,2,0,1,3,1,0,1,23,0,1,4,0,0,0,11,2,0,0,0,0,2,0,1,1,3,0,1,1,0,0,0,0,4,1,0,2,0,3,2,0,4,0
"129"," 4 Aug 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130"," 4 Aug 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131"," 4 Aug 2016",10,3,7,7,3,4,4,1,2,4,1,2,0,2,0,2,0,1,0,6,4,4,0,2,0,3,3,4,0,1,2,4,3,2,0,0,0,1,0,0,3,0,0,5,2,0,0,0,2,2,4,2,0,2,0,0,0,0,0,1,6,0,1,0,0,2,2,6,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0
"132"," 4 Aug 2017",40,14,6,19,6,18,18,4,4,8,12,20,8,20,3,8,4,1,1,6,1,8,1,1,1,0,6,4,11,9,2,4,3,2,3,1,0,3,0,3,12,2,0,0,1,1,3,7,2,0,0,0,3,1,13,0,1,4,2,8,40,12,0,5,0,2,3,14,6,1,0,0,7,9,2,1,6,0,0,0,1,0,1,4,0,1,6,0,0,4,0,1,0,3,0
"133"," 4 Dec 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134"," 4 Dec 2015",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
